name,address,위도,경도
NG24,경북 칠곡군 석적읍 북중리3길 59,36.079796520,128.411849149
-,경남 김해시 계동로 220 102호 복권판매점,35.190317469,128.802172116
합천우리복권방,경남 합천군 핫들2로 8 1층,35.568408893,128.165410579
한라점,제주 제주시 노형동  2519-14 씨유대화점내,0,0
강일코사할인마트,서울 강동구 고덕로97길 29 강일리버파크9단지아파트 105호,37.561726085,127.179317157
GS25(구로제일),서울 구로구 구일로4길 33 103호,37.492071626,126.875783194
교통카드판매대,서울 구로구 경인로 661 ,37.509048263,126.886988474
지원물산,서울 노원구 공릉로 108,37.619843554,127.078122659
돈벼락맞는곳,부산 동구 조방로49번길 18-1,35.139180231,129.059931745
A복권방,대구 달서구 본리동  1199-8번지1층,0,0
노다지복권방,인천 미추홀구 한나루로 400 학익시장 외7필지125호,37.443110210,126.665119336
25시슈퍼,경기 시흥시 함송로14번길 13-17 홍익프라자1층107호,37.362453150,126.729998232
평택로또판매,경기 평택시 평택2로 72 ,36.996914872,127.091453378
한아름매점,충남 홍성군 광천로 330 ,36.503244224,126.625566810
나주복권방,전남 나주시 빛가람로 736 센트럴빌딩 1층,35.020838886,126.792205697
충남상회,서울 중구 마장로9길 49-19 ,37.570177453,127.018402556
뉴빅마트,부산 기장군 정관중앙로 48 106호,35.321095639,129.179271139
뉴빅마트,부산 기장군 정관중앙로 48 106호,35.321095639,129.179271139
동원드림마트,부산 동구 고관로 173 좌천동원드림타운 동원드림타운상가104동101호,35.132086254,129.050763293
GS25(칠곡미래),대구 북구 동암로 181 ,35.943460631,128.570767324
로또슈퍼,광주 서구 상일로 37 모아제일아파트상가1층102호,35.158824192,126.861330229
행운복권,경기 군포시 곡란로 24 매화아파트상가 108호,37.374178214,126.935165312
둔전행운복권방,경기 용인시 처인구 포곡읍 포곡로 110,37.269240316,127.217646850
행운복권방,경기 의정부시 충의로 55 ,37.736762170,127.087195583
복권닷컴,강원 양양군 양양읍 양양로 62 ,38.075555027,128.622336989
하나로슈퍼,충남 보령시 주공로 65 명천주공3,36.341994923,126.605928376
신천하명당,충남 예산군 발연로 1 ,36.698832101,126.829411405
행운복권방,경남 양산시 덕계로 27 케리어에어컨난방 ,35.370933226,129.148509487
행운의집,서울 강동구 구천면로 220 ,37.540505825,127.129216086
한양슈퍼체인,서울 성북구 지봉로24길 65,37.582326059,127.020456328
대박복권방,부산 해운대구 재반로 209-1 7통6반,35.196012838,129.130620313
역전식품,인천 남구 도화동  80-83,0,0
천하명당(염포점),울산 북구 염포로 643 ,35.534832808,129.389794075
화정역 4번출구,경기 고양시 덕양구 화정로 53 새롬프라자1층 100호,37.635224692,126.831892228
대박복권방,경기 부천시 고리울로 51 고강빌딩1층,37.527368294,126.821653070
버스매표소,경기 부천시 부천로 32 도로부지,37.487045765,126.783704400
천하명당복권방,경기 수원시 팔달구 매산로 2 ,37.266705693,127.001885945
열두보석복권방,경기 용인시 기흥구 구갈로 74 구갈스포츠센타 구갈스포츠센터106호,37.281089074,127.111668310
베스트올수성점,전북 정읍시 수성2로 28 영화마을 VIDEO ,35.581767034,126.854448880
행운로또복권방,전남 광양시 대림오성로 146-1 ,34.964759203,127.577753153
대박복권방,서울 양천구 오목로 233 1층1호,37.526157070,126.863289220
마두역상행선가판대,경기 고양시 일산동구 중앙로 1181 교보생명 일산사옥 마두역상행선가판대,37.652247133,126.777088979
ING,경기 안양시 만안구 안양로 97 1층,37.383688766,126.933673760
예술로또,강원 영월군 영월읍 중앙로 44,37.183372709,128.468492071
100억만들기,전북 전주시 덕진구 과학로 53  ,35.874570525,127.124660956
25시슈퍼,경남 창원시 마산회원구 봉양로 75-5 ,35.221273173,128.595255932
GS25(청담중앙점),서울 강남구 선릉로148길 32 ,37.522648546,127.042183474
종합가판점,서울 동대문구 왕산로 205 청량리역 청량리역 4번출구 가판점,37.580218060,127.045121473
명당복권,서울 동대문구 왕산로 112-1 가판,37.577988416,127.035764159
복권나라,부산 동구 범일동  44-13,0,0
영화유통(1등복권방),울산 남구 신정로 19 삼성아파트 상가 204-101,35.533625907,129.322590948
GS25(구리공원),경기 구리시 장자대로86번길 18 ,37.586754475,127.139788390
24시슈퍼,경기 군포시 번영로 497 금화프라자 금화프라자102호,37.358315264,126.932290832
김포로또,경기 김포시 돌문로 48 한솔프라자101,37.619412807,126.718060213
종합슈퍼마트,경기 성남시 분당구 야탑동 151테크노파크상가109호,0,0
복권나라,경기 의왕시 부곡중앙로 3-2 의왕역로터리앞,37.321182065,126.949296787
GS25(창원코아),경남 창원시 성산구 용지로113번길 7 초원상가 ,35.226277148,128.677998924
옥수정로또판매,서울 성동구 성수동2가  317-9,0,0
가판점(신문),서울 영등포구 양평로 48 ,37.534497217,126.901253956
ALWAYSMART,경기 고양시 일산동구 백마로 501-2 ,37.663235654,126.803682120
복권왕국,경기 부천시 조마루로105번길 34-7 ,37.501719593,126.756294316
행운복권방,경기 포천시 솔모루로 86-1 ,37.828829513,127.147526596
대박행운복권방,충남 아산시 온천대로 104 서해안 휴게소내 편의점,36.746303029,126.866821057
월드복권방,경남 통영시 북신시장1길 12 월드마트 내,34.856841932,128.427494045
행운찬스복권방,서울 강북구 덕릉로 140,37.634968318,127.029439464
굿타임,서울 서대문구 연희로 36,37.561824766,126.927502308
월드24시,서울 은평구 통일로 855-15,37.619248709,126.919787349
복권명당율하점,대구 동구 율하동로23길 37,35.870183931,128.698016604
로또복권방,경기 군포시 산본로323번길 16-6 신명타워 신명빌딩1층1005호,37.359256567,126.932371987
역곡중앙슈퍼,경기 부천시 부일로 724 ,37.485298638,126.810272514
온누리로또,경기 수원시 권선구 세류동 1075-2 1층,0,0
백만장자,경기 용인시 기흥구 흥덕2로105번길 6 흥덕U프라자 흥덕유프라자111호,37.277288029,127.073344781
이삭,전남 목포시 남악2로 54 남악프라자A동103호,34.809966689,126.455148570
찬스365,경기 양평군 양서면  양수리  562-6,0,0
복권백화점,경기 여주시 세종로 41 1층,37.294006497,127.636289283
구산복권방,경남 김해시 가락로 291 보보스빌딩 107호,35.250866827,128.872211457
로또구포점,부산 북구 덕천2길 23-3 1층,35.209242852,129.006548134
주공24시편의방,대전 동구 옥천로180번길 19 판암주공아파트2차상가,36.316650010,127.461145379
복권왕국,경기 부천시 경인로216번길 7 1층,37.482968944,126.779552465
은미복권방,경기 부천시 소사로794번길 6,37.526967727,126.805240020
복권마을,강원 강릉시 주문진읍  교항리 118,0,0
돼지복권,충북 청주시 흥덕구 사직동 236-17 청주대교 앞,0,0
행운복권방공단오거리점,충북 청주시 흥덕구 산단로 4,36.634563027,127.447685971
버스카드충전소,서울 서초구 신반포로 205 반포쇼핑타운 6동쇼핑앞,37.507025419,127.006460123
셀프카메라,부산 부산진구 가야대로443번길 30 ,35.154459042,129.021675468
복권방,부산 부산진구 엄광로 246 1층,35.152388501,129.038219403
프로토베팅샵,부산 중구 국제시장2길 5 4호,35.099639027,129.028316039
동산병원앞토큰판매소,대구 중구 동산동  194동산병원앞토큰판매,0,0
대박나라복권방,인천 서구 가정로 120-1 ,37.495435566,126.671807498
오렌지24시원당점,경기 고양시 덕양구 성사동 702-81층점포1호1,0,0
코사마트,경기 부천시 오정로 203,37.527106263,126.782612776
행운복권,충북 제천시 명륜로 67 1층,37.142333587,128.208631411
KOREA마트,경북 구미시 구미중앙로42길 7 ,36.120499743,128.352270616
동원복권,경남 양산시 북정중앙로 30 ,35.361347321,129.047811857
캐논종합,서울 용산구 청파로 101 나진10동가125호,37.533502945,126.962177709
부일카서비스,부산 동구 자성로133번길 35 ,35.140056395,129.063051391
로또복권방,경기 파주시 금촌동  374-11,0,0
로또명당,인천 미추홀구 인주대로 463 ,37.451098192,126.688285975
GS25(압구정역),서울 강남구 압구정로28길 18 동헌빌딩1층,37.525460316,127.027572883
세븐일레븐부산온천장역점,부산 동래구 중앙대로 1520 북쪽출구 빵집,35.220236251,129.086351725
복권백화점,경기 파주시 평화로 70,37.763651338,126.769937767
행운예감,충북 충주시 빙현천변1길 9-1 도깨비만두 내,36.969860378,127.930229521
둔포로또판매점,충남 아산시 충무로 1810 둔포로또판매점,36.930690441,127.038487836
CU(구미원평점),경북 구미시 송원서로8길 4,36.125743413,128.344696366
영화복권방,경남 김해시 덕정로 158 1층 커피전문점,35.178416929,128.801755925
일등복권방,제주 서귀포시 성산읍  고성리    1197-8,0,0
복권세상,서울 양천구 신월로 187 ,37.519705803,126.843659399
감전복권방,부산 사상구 새벽시장로 59 야따이 ,35.155303961,128.980234658
로또대박마트,대전 동구 대전로 248 샘터하우스슈퍼 로또대박마트,36.290455703,127.463359357
화영하이퍼,경기 성남시 수정구 단대동 176-4번지,0,0
버스표가판점,경기 안양시 동안구 관악대로 291 ,37.403066646,126.955254692
행복충전소,경기 평택시 탄현로 332-2 ,37.081805112,127.056412791
복권명당,경북 경주시 동문로 46,35.848621256,129.214209109
일등복권편의점,대구 달서구 대명천로 220 1층,35.842200730,128.536194774
운수대통,인천 남동구 석정로 479 ,37.466114073,126.689011744
왕대박복권,인천 부평구 동수천로 108 1층,37.495113625,126.737072699
GS25(부평중앙),인천 부평구 부평대로 90 여산빌딩,37.499746341,126.722479857
메트로복권,경기 성남시 분당구 성남대로916번길 5 관보골든쇼핑스포츠빌딩 1층 112호,37.411460011,127.129857190
노다지복권방,경기 용인시 처인구 금령로 130,37.235134555,127.210509034
로또복권방,경기 평택시 지산로37번길 76,37.082400588,127.059554152
CU(포남뷰티점),강원 강릉시 남구길18번길 44 ,37.767356275,128.909296396
불국사명당복권,경북 경주시 산업로 3033 ,35.776513041,129.298151156
삼성열쇠공사,서울 동작구 만양로 90-1 예뜰미술학원 ,37.511518276,126.944501187
GS25(신림로점),서울 동작구 보라매로 61-1,37.494975675,126.927125614
통일복권방,서울 송파구 백제고분로7길 6 ,37.510256213,127.079453377
가판점,서울 중구 퇴계로 123,37.561267551,126.985365335
가로판매점117호,서울 중구 장충단로 257 ,37.567611510,127.008496770
복권왕국,인천 부평구 동수로 168 ,37.485627685,126.737155594
GS25(중촌현대),대전 중구 목중로26번길 35 ,36.337329217,127.412518582
LG슈퍼,경기 광명시 연서로 10 ,37.481064412,126.863366730
경희슈퍼,경기 성남시 분당구 야탑로69번길 3 105호,37.410110997,127.126363801
황금 복권방,경기 용인시 기흥구 어정로 129 어정프라자 어정프라자 103호,37.276067529,127.144086364
복권,경기 의정부시 의정부동  153,37.747243269,127.048139199
이수복권방,서울 동작구 동작대로27가길 36 조양 ,37.486021997,126.980959479
평화슈퍼,서울 은평구 연서로 198-1,37.616263216,126.919068081
제이복권방,서울 종로구 종로 225-1 평창빌딩 1층 103호,37.571270482,127.002844760
명동역5번출구가판,서울 중구 퇴계로 115 ,37.561055728,126.984518339
디딤슈퍼,경기 부천시 도약로 279 ,37.510646441,126.780589590
가판점,경기 부천시 자유로 33 이마트앞 지하도입구,37.483847576,126.779861691
CU(횡성점),강원 횡성군 횡성로 401 ,37.488909263,127.985493620
공주복권방,충남 공주시 웅진로 210-2 ,36.459162573,127.125120409
현진식품,서울 구로구 중앙로 32 ,37.500776009,126.863849317
GS25 동래대산점,부산 동래구 명륜로 65 ,35.199992123,129.084150791
행운플러스,부산 사상구 괘감로 103 1층복권방,35.157171207,128.985902624
복권휴게실,대구 달서구 월성동  819원더풀스파랜드상가1층 115호 116호일부,0,0
대전하이퍼,대전 중구 보문산로 76 ,36.305223452,127.388813638
행운로또복권,울산 중구 학성동  153-2,0,0
삼성통신,경기 구리시 검배로 89,37.595151629,127.148130483
중앙로또,경기 안산시 단원구 고잔동 681-7대덕프라자 102호,0,0
파란만장복권방,경기 화성시 효행로 1016 101호,37.212411842,127.038858798
왔다복권,충남 천안시 서북구 서부16길 9,36.823143775,127.137678730
킴스피씨,제주 제주시 용담2동  2681-35,0,0
진흥복권방,서울 서초구 서초동  1315,0,0
로또복권,부산 사상구 모라로192번길 20-83 모라3단지 나동 종합상가 102호,35.182640029,129.000714559
수복슈퍼,부산 사상구 광장로37번길 34 1층,35.164400139,128.981258322
씨유 대전원내점,대전 유성구 원내로 35 진잠종합시장 ,36.300148023,127.319616665
CU(군포덕산점),경기 군포시 고산로250번길 32 덕산아파트 덕산아파트상가 1층,37.348905090,126.944911995
은혜상회,경기 남양주시 덕소로 214 재령빌딩 ,37.579272222,127.219815138
