날짜,종가,등락율,시작가,최고가,최저가,거래량
2019-11-06,55700,0.18,55400,56200,55200,13016
2019-11-05,55600,-0.89,56000,56200,55600,15597
2019-11-04,56100,2.00,55400,56400,55100,8696
2019-11-01,55000,0.00,55100,55300,54800,8330
2019-10-31,55000,0.00,55000,55900,55000,14486
2019-10-30,55000,-1.79,56000,56000,55000,19997
2019-10-29,56000,-1.41,57000,57400,56000,11491
2019-10-28,56800,0.18,57900,58000,56700,7352
2019-10-25,56700,0.00,56200,57200,56200,4601
2019-10-24,56700,-1.22,56800,57300,56400,15176
2019-10-23,57400,-1.03,57600,58100,57100,12079
2019-10-22,58000,0.69,57600,58500,57600,12185
2019-10-21,57600,-1.20,58800,59000,57600,7625
2019-10-18,58300,-0.68,58000,59200,58000,19326
2019-10-17,58700,0.17,58700,59100,58300,37641
2019-10-16,58600,2.45,57200,58800,57200,16690
2019-10-15,57200,-0.35,57400,58400,56700,17171
2019-10-14,57400,2.50,56800,57800,56700,7448
2019-10-11,56000,0.36,56300,56900,55800,14619
2019-10-10,55800,-2.28,56300,57000,55700,32042
2019-10-08,57100,-0.17,58000,58000,56400,11378
2019-10-07,57200,0.88,56300,57200,55700,9287
2019-10-04,56700,-0.87,57100,57100,56100,20995
2019-10-02,57200,-1.72,57700,58000,57100,10529
2019-10-01,58200,-0.17,58000,58500,57600,11924
2019-09-30,58300,-1.02,58800,58900,57700,13135
2019-09-27,58900,0.00,60000,60000,58500,15346
2019-09-26,58900,1.38,58300,60500,58100,23599
2019-09-25,58100,-0.68,58600,58800,57700,14602
2019-09-24,58500,1.56,58000,58900,57400,15181
2019-09-23,57600,0.00,57900,58000,57300,10153
2019-09-20,57600,-0.17,57600,58000,57000,16961
2019-09-19,57700,1.05,57200,58000,57100,6377
2019-09-18,57100,-1.04,57800,58200,56900,19346
2019-09-17,57700,-0.52,57700,58400,57400,10731
2019-09-16,58000,0.00,57900,58200,57500,18417
2019-09-11,58000,1.75,57000,58000,56400,34214
2019-09-10,57000,3.26,55200,57000,55200,23301
2019-09-09,55200,-1.78,56100,56300,55100,26117
2019-09-06,56200,0.00,56000,57000,55800,15136
2019-09-05,56200,-0.88,56400,56700,56000,21039
2019-09-04,56700,-0.53,56700,57000,56100,20626
2019-09-03,57000,-0.52,57100,57400,56500,20189
2019-09-02,57300,0.53,56600,57400,56600,9773
2019-08-30,57000,-0.52,57900,57900,56600,24314
2019-08-29,57300,1.24,56600,57500,56400,15403
2019-08-28,56600,0.35,57300,57300,55800,15954
2019-08-27,56400,0.71,56000,57000,55800,21547
2019-08-26,56000,-2.78,56700,57200,55000,27880
2019-08-23,57600,-1.03,58300,58800,57500,26672
2019-08-22,58200,-1.52,59600,59600,57600,42421
2019-08-21,59100,-1.01,59700,60300,58600,27645
2019-08-20,59700,0.84,59300,60500,58600,20128
2019-08-19,59200,0.34,60200,60200,58200,12887
2019-08-16,59000,0.85,58000,59800,57300,20069
2019-08-14,58500,-0.68,59000,59200,57700,15780
2019-08-13,58900,0.34,59000,59300,57700,15847
2019-08-12,58700,-2.33,59300,59700,58500,12156
2019-08-09,60100,-0.66,61000,61400,59800,10981
2019-08-08,60500,0.00,60100,61100,59800,20063
2019-08-07,60500,1.17,59800,61500,59700,15418
2019-08-06,59800,-3.08,61700,61700,59000,22124
2019-08-05,61700,-2.22,62900,63500,61000,21831
2019-08-02,63100,-1.87,63400,64200,63000,13346
2019-08-01,64300,-1.23,65100,66400,63300,17608
2019-07-31,65100,1.56,63900,65900,63900,14616
2019-07-30,64100,-0.77,65000,65100,63600,12377
2019-07-29,64600,-0.77,65100,65800,64400,7869
2019-07-26,65100,-2.54,66500,67000,64700,13007
2019-07-25,66800,0.00,66300,67300,66300,7677
2019-07-24,66800,-1.33,67300,67900,66600,12289
2019-07-23,67700,1.50,66700,67700,66700,11531
2019-07-22,66700,0.45,66300,67900,66100,18225
2019-07-19,66400,-0.15,66300,67500,66300,13571
2019-07-18,66500,0.30,66300,66900,66000,6971
2019-07-17,66300,-1.04,67100,67300,65700,10223
2019-07-16,67000,0.30,67200,67300,66100,14908
2019-07-15,66800,-2.20,68400,68700,66000,32457
2019-07-12,68300,-2.01,69800,69800,68200,24764
2019-07-11,69700,0.00,69300,70300,69300,14348
2019-07-10,69700,-0.43,70100,70300,69100,13922
2019-07-09,70000,1.30,68300,70200,68300,13191
2019-07-08,69100,-1.85,70900,70900,69100,12626
2019-07-05,70400,0.57,70200,70900,69300,11840
2019-07-04,70000,2.19,69300,70000,68700,12512
2019-07-03,68500,-1.58,70100,70200,68500,12028
2019-07-02,69600,1.61,68300,70000,68200,13782
2019-07-01,68500,0.29,69200,69400,68500,8998
2019-06-28,68300,-0.44,69300,69300,67800,17397
2019-06-27,68600,0.15,68500,69300,68000,16482
2019-06-26,68500,-0.58,68900,69900,68500,11876
2019-06-25,68900,-0.72,70000,70000,68900,10325
2019-06-24,69400,-0.57,69500,70200,69300,12758
2019-06-21,69800,-1.13,70600,70900,69700,14693
2019-06-20,70600,1.29,70100,70800,69800,19035
2019-06-19,69700,-2.11,71000,71700,69400,30665
2019-06-18,71200,1.14,70900,71500,70300,21526
2019-06-17,70400,-1.26,71900,71900,70200,19578
2019-06-14,71300,-0.56,71700,72200,71300,25700
2019-06-13,71700,0.28,71600,72100,70900,36867
2019-06-12,71500,-0.28,72000,72500,71400,17916
2019-06-11,71700,-0.83,71900,72400,71300,13726
2019-06-10,72300,0.98,71600,72900,71200,17311
2019-06-07,71600,-1.10,72900,73000,71200,19640
2019-06-05,72400,-1.50,73500,73700,72300,30308
2019-06-04,73500,0.96,73300,73700,72500,25370
2019-06-03,72800,0.41,73000,73200,72200,15226
2019-05-31,72500,-1.36,72200,73700,71900,27767
2019-05-30,73500,0.14,73700,73800,71800,22478
2019-05-29,73400,-1.48,74500,74500,73000,18167
2019-05-28,74500,-0.93,75000,76500,74000,31178
2019-05-27,75200,-0.92,75700,75900,73500,17547
2019-05-24,75900,1.47,75600,77000,75600,30248
2019-05-23,74800,-0.66,76000,76100,74300,15299
2019-05-22,75300,0.27,74600,75900,74500,15317
2019-05-21,75100,-0.53,74800,75900,74400,19753
2019-05-20,75500,0.94,75300,76000,74000,17893
2019-05-17,74800,1.91,73600,76000,73600,34757
2019-05-16,73400,2.37,71700,73800,71200,37702
2019-05-15,71700,4.52,68700,71700,67700,37138
2019-05-14,68600,1.03,67000,69400,66900,18034
2019-05-13,67900,-2.44,68600,69300,67100,32535
2019-05-10,69600,0.87,70000,70700,68100,22909
2019-05-09,69000,-3.50,72100,72200,68800,35619
2019-05-08,71500,0.99,70200,72200,70200,15960
2019-05-07,70800,-1.94,72100,72100,70600,28458
2019-05-03,72200,-1.50,72900,73300,72100,16813
2019-05-02,73300,-0.68,73000,74200,73000,16916
2019-04-30,73800,1.65,72700,74000,71800,23641
2019-04-29,72600,-0.55,72700,73500,71800,22627
2019-04-26,73000,3.40,70600,73200,70600,46169
2019-04-25,70600,-0.42,71500,71900,70400,33423
2019-04-24,70900,2.01,70200,71500,69400,23405
2019-04-23,69500,-1.84,70200,70700,69000,31346
2019-04-22,70800,2.16,69500,70900,68700,22463
2019-04-19,69300,-1.00,70000,70500,68900,12227
2019-04-18,70000,1.89,69500,70200,68500,30071
2019-04-17,68700,-1.15,69300,69500,68500,14497
2019-04-16,69500,0.58,68600,69900,67800,17749
2019-04-15,69100,0.14,68600,69700,68500,12499
2019-04-12,69000,0.88,69400,69400,68200,17348
2019-04-11,68400,-1.58,69100,69800,68300,16541
2019-04-10,69500,0.87,68200,69900,68200,11241
2019-04-09,68900,-1.43,69600,70400,68800,11158
2019-04-08,69900,0.87,69300,70200,68700,18974
2019-04-05,69300,0.14,69200,69600,68800,10213
2019-04-04,69200,0.73,68700,69600,68200,21648
2019-04-03,68700,1.18,67500,68800,67000,20065
2019-04-02,67900,0.15,67800,68400,66300,22192
2019-04-01,67800,1.04,67400,69000,67400,22572
2019-03-29,67100,2.29,65700,67400,65600,20718
2019-03-28,65600,-1.65,66400,66900,65600,14027
2019-03-27,66700,0.30,66500,67100,66000,8719
2019-03-26,66500,-0.30,66700,67400,66500,8543
2019-03-25,66700,-1.19,68000,68300,66400,12830
2019-03-22,67500,-1.60,68500,68700,67400,19764
2019-03-21,68600,-3.52,71100,71200,68600,23951
2019-03-20,71100,0.42,70900,71800,70600,12787
2019-03-19,70800,-3.01,72600,72800,70800,21757
2019-03-18,73000,0.83,72000,73000,71000,15536
2019-03-15,72400,1.40,71400,72500,71000,27182
2019-03-14,71400,-1.79,72100,72700,70000,54549
2019-03-13,72700,1.54,71100,72900,70700,23149
2019-03-12,71600,-0.83,72600,72600,70700,18004
2019-03-11,72200,3.14,70000,72300,69900,19534
2019-03-08,70000,-2.37,71400,71700,69600,15738
2019-03-07,71700,0.14,71900,72100,70500,18420
2019-03-06,71600,0.00,71700,72600,70700,16448
2019-03-05,71600,1.70,70500,72100,70500,20886
2019-03-04,70400,0.57,70000,72000,69900,36676
2019-02-28,70000,0.72,69900,71600,69300,32682
2019-02-27,69500,0.00,69900,69900,68600,12554
2019-02-26,69500,-0.14,69000,70300,69000,11916
2019-02-25,69600,-0.57,70300,70800,68800,21309
2019-02-22,70000,1.60,68500,70800,68500,14772
2019-02-21,68900,0.15,68700,69500,68700,11387
2019-02-20,68800,-0.29,69200,69700,68500,9454
2019-02-19,69000,-0.14,68700,69600,68400,12285
2019-02-18,69100,-0.14,69000,69700,68600,12477
2019-02-15,69200,-1.56,69300,69900,68100,12480
2019-02-14,70300,0.00,69000,70400,68900,18485
2019-02-13,70300,1.30,69400,70400,68800,19980
2019-02-12,69400,-1.00,70400,70600,69200,13821
2019-02-11,70100,0.29,69900,70400,69200,13642
2019-02-08,69900,3.10,68300,70200,67800,16317
2019-02-07,67800,-1.02,68300,68300,66700,22701
2019-02-01,68500,0.00,68300,69400,68000,21280
2019-01-31,68500,0.29,69000,69200,67900,26996
2019-01-30,68300,0.29,68900,68900,67800,11600
2019-01-29,68100,0.29,68500,68600,67400,15967
2019-01-28,67900,-0.44,68000,68800,66700,29495
2019-01-25,68200,-0.15,68200,69800,67800,15190
2019-01-24,68300,-2.15,68700,69200,68000,23462
2019-01-23,69800,1.01,69500,70600,68900,13517
2019-01-22,69100,0.29,68900,69900,68800,11923
2019-01-21,68900,-1.57,70000,70300,68300,17994
2019-01-18,70000,1.30,69700,70700,69100,15432
2019-01-17,69100,-1.57,70300,70300,68900,22791
2019-01-16,70200,-2.09,71500,73000,70200,19087
2019-01-15,71700,-0.97,72300,73500,71600,23712
2019-01-14,72400,-0.14,72200,73900,72100,19411
2019-01-11,72500,-0.41,72800,74300,72000,21007
2019-01-10,72800,-2.67,74000,75100,72500,13133
2019-01-09,74800,-0.40,74100,75900,74000,12795
2019-01-08,75100,0.40,74800,75600,73600,8071
2019-01-07,74800,-0.27,75000,75500,73200,17596
2019-01-04,75000,6.08,71000,75200,71000,34362
2019-01-03,70700,-0.56,70300,72400,69900,13548
2019-01-02,71100,-1.93,71700,73400,70700,8768
2018-12-28,72500,-2.42,74300,74900,72500,11954
2018-12-27,74300,1.78,72100,75800,70500,21392
2018-12-26,73000,-3.31,75000,75900,71500,18295
2018-12-24,75500,0.40,75200,76500,74100,11812
2018-12-21,75200,-1.31,76200,76200,73600,18943
2018-12-20,76200,0.40,77200,77200,74400,19359
2018-12-19,75900,1.20,76400,76400,74600,18431
2018-12-18,75000,-1.83,76900,76900,74100,23751
2018-12-17,76400,-0.39,76800,76800,75200,22157
2018-12-14,76700,0.79,77200,77200,75200,22296
2018-12-13,76100,0.79,75000,77000,74200,41130
2018-12-12,75500,-2.33,77500,77500,75300,20767
2018-12-11,77300,0.13,77200,78200,76500,28118
2018-12-10,77200,4.47,74100,79500,73300,53332
2018-12-07,73900,2.92,71800,74600,70400,36838
2018-12-06,71800,-2.97,74900,74900,71500,13386
2018-12-05,74000,0.54,74700,74700,72700,14371
2018-12-04,73600,0.82,72700,73800,71600,12421
2018-12-03,73000,-0.95,73000,73700,72100,13985
2018-11-30,73700,-2.25,74900,75100,73200,20872
2018-11-29,75400,0.94,75000,76000,74700,13709
2018-11-28,74700,1.08,75900,76000,74000,11469
2018-11-27,73900,-2.89,75000,76600,73700,22299
2018-11-26,76100,4.39,72500,76600,72500,31137
2018-11-23,72900,0.00,74200,74200,72200,15119
2018-11-22,72900,-2.15,75100,75100,72300,21991
2018-11-21,74500,1.36,73500,74900,73000,31361
2018-11-20,73500,4.55,70600,73500,70400,31837
2018-11-19,70300,-3.70,72400,73900,69800,32067
2018-11-16,73000,1.96,73000,75000,71200,34390
2018-11-15,71600,2.43,70400,72100,70300,26257
2018-11-14,69900,0.43,69700,70500,68300,31778
2018-11-13,69600,-1.97,70500,71000,69100,18291
2018-11-12,71000,3.05,68900,71300,68900,13287
2018-11-09,68900,-3.50,70800,73400,68800,19057
2018-11-08,71400,1.13,70600,72900,70500,21751
2018-11-07,70600,0.28,70200,74000,69700,30176
2018-11-06,70400,2.03,68400,71300,68400,12850
2018-11-05,69000,-0.72,69000,70500,68500,15920
2018-11-02,69500,0.87,68800,70400,68500,15662
2018-11-01,68900,-2.68,69500,71900,68900,16846
2018-10-31,70800,2.31,68200,71000,67200,23991
2018-10-30,69200,-0.14,69000,70000,67600,28038
2018-10-29,69300,-1.98,70000,72300,68900,19278
2018-10-26,70700,-2.75,72600,73400,69700,23750
2018-10-25,72700,-3.84,75600,75600,69600,38382
2018-10-24,75600,4.42,74000,76400,72600,59890
2018-10-23,72400,0.70,71900,73200,71100,20963
2018-10-22,71900,1.13,71900,72100,70100,21469
2018-10-19,71100,0.42,71200,72800,69900,31689
2018-10-18,70800,-1.80,71400,72500,70400,21715
2018-10-17,72100,-2.70,74900,74900,71900,20474
2018-10-16,74100,2.92,72200,74100,71400,23291
2018-10-15,72000,-1.91,71700,73200,71300,22015
2018-10-12,73400,3.67,70000,73400,70000,24635
2018-10-11,70800,-4.84,74100,74200,70400,38295
2018-10-10,74400,-0.13,74500,77000,73500,36559
2018-10-08,74500,3.62,71000,75000,71000,35146
2018-10-05,71900,-6.38,76700,76700,71200,34466
2018-10-04,76800,2.95,75000,77000,74600,34962
2018-10-02,74600,-1.19,75000,76300,74200,25293
2018-10-01,75500,0.13,75400,76300,74500,18448
2018-09-28,75400,0.00,76100,76100,73600,38769
2018-09-27,75400,-0.26,74900,76800,74200,87716
2018-09-21,75600,-0.26,76900,77000,74500,28015
2018-09-20,75800,0.53,74300,76900,74300,26919
2018-09-19,75400,0.00,75300,75400,74000,26529
2018-09-18,75400,0.00,74600,76900,74600,41805
2018-09-17,75400,-3.33,78000,78000,75300,51941
2018-09-14,78000,-1.02,78800,79100,77600,36244
2018-09-13,78800,-0.51,79200,80200,78000,31273
2018-09-12,79200,2.19,77400,79200,77100,50697
2018-09-11,77500,0.91,76700,78000,74300,30999
2018-09-10,76800,2.26,74800,77900,74800,61300
2018-09-07,75100,0.27,74900,75400,73700,57336
2018-09-06,74900,4.32,72100,74900,72100,62828
2018-09-05,71800,1.99,70300,72400,70200,44481
2018-09-04,70400,0.00,69800,71500,69800,21506
2018-09-03,70400,0.43,70500,70500,68700,19657
2018-08-31,70100,0.86,69500,70100,68300,27124
2018-08-30,69500,1.16,69200,69800,68000,21781
2018-08-29,68700,-1.86,70100,70300,68600,33414
2018-08-28,70000,2.49,68300,70000,67600,28688
2018-08-27,68300,-0.87,69100,69200,67400,17489
2018-08-24,68900,1.03,68200,69300,67600,32562
2018-08-23,68200,2.40,66600,68600,66600,49491
2018-08-22,66600,-0.60,67200,67200,65200,56301
2018-08-21,67000,-4.29,70000,70400,66600,87019
2018-08-20,70000,2.64,68200,70000,68200,49263
2018-08-17,68200,0.44,67800,68900,66000,40863
2018-08-16,67900,1.34,66600,68700,64800,66236
2018-08-14,67000,2.76,64900,67700,64100,114596
2018-08-13,65200,5.33,61900,66000,61900,110105
2018-08-10,61900,2.48,60500,61900,59900,17465
2018-08-09,60400,0.17,60300,60800,60000,14058
2018-08-08,60300,-1.79,60700,61000,59900,14997
2018-08-07,61400,-1.92,62200,62200,60700,18837
2018-08-06,62600,-1.11,63300,63400,62500,12318
2018-08-03,63300,0.64,62600,64000,61700,25046
2018-08-02,62900,4.49,60100,63000,60100,40275
2018-08-01,60200,0.00,60300,60500,59900,8127
2018-07-31,60200,0.00,60300,60300,59700,5037
2018-07-30,60200,0.33,60000,60200,59600,5777
2018-07-27,60000,-0.17,60300,60300,59600,8500
2018-07-26,60100,0.17,60400,60400,59600,9015
2018-07-25,60000,-0.33,60200,60500,59500,11063
2018-07-24,60200,-0.17,60500,60500,59800,9368
2018-07-23,60300,1.01,60000,60400,59200,14600
2018-07-20,59700,0.17,59500,60100,59200,14373
2018-07-19,59600,-1.49,60500,61100,59500,13707
2018-07-18,60500,0.00,61500,61800,60200,16076
2018-07-17,60500,-1.31,62000,62500,60100,20093
2018-07-16,61300,3.20,59900,62200,59900,25770
2018-07-13,59400,-0.17,59900,60300,59200,9114
2018-07-12,59500,0.85,59700,60200,59300,10067
2018-07-11,59000,-1.17,59600,60000,59000,10089
2018-07-10,59700,-0.33,60000,60300,59700,7566
2018-07-09,59900,-0.33,60700,60700,59600,8917
2018-07-06,60100,0.84,59400,61000,59400,16590
2018-07-05,59600,-0.33,60000,60300,59200,6908
2018-07-04,59800,0.34,59300,60000,59100,5409
2018-07-03,59600,-0.50,60500,60600,59200,9409
2018-07-02,59900,-0.33,59600,60900,59400,10188
2018-06-29,60100,-1.31,61100,61100,59100,17932
2018-06-28,60900,-0.98,61700,62000,60500,12804
2018-06-27,61500,-0.16,61300,62000,61200,7749
2018-06-26,61600,-0.16,62000,62400,60700,13299
2018-06-25,61700,0.33,61200,62000,61100,10068
2018-06-22,61500,-0.32,61000,62500,61000,8611
2018-06-21,61700,0.49,60900,63400,60900,12869
2018-06-20,61400,-0.81,61500,61900,60800,10667
2018-06-19,61900,-0.96,61700,62900,61300,14809
2018-06-18,62500,-2.80,64000,64100,62500,18000
2018-06-15,64300,1.90,63600,64300,62700,18231
2018-06-14,63100,-2.62,64300,64900,63100,32114
2018-06-12,64800,1.09,64500,64900,63700,14383
2018-06-11,64100,1.42,63200,64400,63200,15861
2018-06-08,63200,-1.40,64200,64300,63100,17054
2018-06-07,64100,3.39,61800,64200,61600,25870
2018-06-05,62000,1.31,60800,62600,60800,14669
2018-06-04,61200,1.16,60500,61500,60300,12726
2018-06-01,60500,-0.98,61400,61700,60400,16931
2018-05-31,61100,0.33,60900,61500,60300,14028
2018-05-30,60900,-0.81,60900,61500,60400,14115
2018-05-29,61400,-0.97,61400,62000,61000,12640
2018-05-28,62000,1.47,61000,62000,60500,9555
2018-05-25,61100,-0.97,61700,62200,61100,21710
2018-05-24,61700,0.33,61500,62300,61500,7784
2018-05-23,61500,-2.07,62200,62400,61200,16098
2018-05-21,62800,-0.95,63500,63500,62500,6751
2018-05-18,63400,1.44,62500,63400,62400,11151
2018-05-17,62500,-1.11,63000,63300,62500,9666
2018-05-16,63200,-1.25,63500,63800,63000,8982
2018-05-15,64000,-0.47,63900,65100,63500,9284
2018-05-14,64300,-0.16,64400,65000,63900,13213
2018-05-11,64400,-0.46,64300,64600,63900,7501
2018-05-10,64700,1.57,63700,64700,62700,20911
2018-05-09,63700,0.16,63600,64500,63400,12361
2018-05-08,63600,0.16,63500,64700,63300,12741
2018-05-04,63500,-1.24,64100,64300,63100,13326
2018-05-03,64300,-1.68,65100,65900,64100,17943
2018-05-02,65400,-1.65,66000,66600,65400,10891
2018-04-30,66500,3.10,64500,66600,64500,27191
2018-04-27,64500,0.62,63700,65000,63600,13750
2018-04-26,64100,-1.23,64600,65300,63900,23416
2018-04-25,64900,1.56,64000,65200,62500,39338
2018-04-24,63900,3.06,61600,64400,61600,29796
2018-04-23,62000,0.49,61500,62300,61300,10985
2018-04-20,61700,0.65,61000,61900,61000,9050
2018-04-19,61300,0.16,61100,61800,60800,16701
